idhod,hodnota,vuk,vuk_text,stapro_kod,vuzemi_cis,vuzemi_kod,rok,casref_od,casref_do,vuzemi_txt
967534411,1,DEM0007,Živě narození,4355,43,561924,2021,2021-01-01,2021-12-31,Dehtáře
967538731,8,DEM0007,Živě narození,4355,43,576786,2021,2021-01-01,2021-12-31,Slatina nad Zdobnicí
967539682,14,DEM0007,Živě narození,4355,43,580147,2021,2021-01-01,2021-12-31,Libchavy
967539982,0,DEM0007,Živě narození,4355,43,581534,2021,2021-01-01,2021-12-31,Chrudichromy
967539996,1,DEM0007,Živě narození,4355,43,581593,2021,2021-01-01,2021-12-31,Hodonín
967540980,0,DEM0007,Živě narození,4355,43,585238,2021,2021-01-01,2021-12-31,Haluzice
967538276,3,DEM0007,Živě narození,4355,43,574902,2021,2021-01-01,2021-12-31,Dolany
967538303,1,DEM0007,Živě narození,4355,43,575046,2021,2021-01-01,2021-12-31,Hrobice
967541610,2,DEM0007,Živě narození,4355,43,587460,2021,2021-01-01,2021-12-31,Stropešín
967541620,1,DEM0007,Živě narození,4355,43,587494,2021,2021-01-01,2021-12-31,Markvartice
967542890,43,DEM0007,Živě narození,4355,43,592170,2021,2021-01-01,2021-12-31,Hluk
967542894,12,DEM0007,Živě narození,4355,43,592188,2021,2021-01-01,2021-12-31,Horní Němčí
967542919,9,DEM0007,Živě narození,4355,43,592269,2021,2021-01-01,2021-12-31,Kněžpole
967542922,6,DEM0007,Živě narození,4355,43,592277,2021,2021-01-01,2021-12-31,Komňa
967545565,168,DEM0007,Živě narození,4355,65,3107,2021,2021-01-01,2021-12-31,Milevsko
967545600,107,DEM0007,Živě narození,4355,65,3203,2021,2021-01-01,2021-12-31,Horažďovice
967542485,7,DEM0007,Živě narození,4355,43,590576,2021,2021-01-01,2021-12-31,Dukovany
967547735,16,DEM0007,Živě narození,4355,43,531146,2021,2021-01-01,2021-12-31,Drahelčice
967549015,161,DEM0007,Živě narození,4355,43,535087,2021,2021-01-01,2021-12-31,Neratovice
967549023,6,DEM0007,Živě narození,4355,43,535117,2021,2021-01-01,2021-12-31,Nová Ves
967549042,4,DEM0007,Živě narození,4355,43,535176,2021,2021-01-01,2021-12-31,Planá
967549052,7,DEM0007,Živě narození,4355,43,535214,2021,2021-01-01,2021-12-31,Střemy
967546025,700,DEM0007,Živě narození,4355,65,7203,2021,2021-01-01,2021-12-31,Kroměříž
967547338,1,DEM0007,Živě narození,4355,43,530018,2021,2021-01-01,2021-12-31,Březí
967549674,3,DEM0007,Živě narození,4355,43,537101,2021,2021-01-01,2021-12-31,Dobšice
967549685,0,DEM0007,Živě narození,4355,43,537136,2021,2021-01-01,2021-12-31,Kratušín
967550984,2,DEM0007,Živě narození,4355,43,541362,2021,2021-01-01,2021-12-31,Zadní Chodov
967550992,11,DEM0007,Živě narození,4355,43,541389,2021,2021-01-01,2021-12-31,Svaté Pole
967552005,2,DEM0007,Živě narození,4355,43,546054,2021,2021-01-01,2021-12-31,Cizkrajov
967550243,4,DEM0007,Živě narození,4355,43,538868,2021,2021-01-01,2021-12-31,Pomezí nad Ohří
967550536,16,DEM0007,Živě narození,4355,43,539856,2021,2021-01-01,2021-12-31,Všenory
967550554,2,DEM0007,Živě narození,4355,43,539929,2021,2021-01-01,2021-12-31,Týniště
967551536,48,DEM0007,Živě narození,4355,43,544485,2021,2021-01-01,2021-12-31,Hluboká nad Vltavou
967551557,4,DEM0007,Živě narození,4355,43,544531,2021,2021-01-01,2021-12-31,Čtveřín
967551562,13,DEM0007,Živě narození,4355,43,544558,2021,2021-01-01,2021-12-31,Hrdějovice
967551565,24,DEM0007,Živě narození,4355,43,544566,2021,2021-01-01,2021-12-31,Nový Hrozenkov
967555798,16,DEM0007,Živě narození,4355,43,561533,2021,2021-01-01,2021-12-31,Dubá
967555834,1,DEM0007,Živě narození,4355,43,561649,2021,2021-01-01,2021-12-31,Lčovice
967557137,27,DEM0007,Živě narození,4355,43,565717,2021,2021-01-01,2021-12-31,Terezín
967554119,1,DEM0007,Živě narození,4355,43,553344,2021,2021-01-01,2021-12-31,Jakubovice
967554123,1,DEM0007,Živě narození,4355,43,553361,2021,2021-01-01,2021-12-31,Zálší
967554128,1,DEM0007,Živě narození,4355,43,553395,2021,2021-01-01,2021-12-31,Rejchartice
967555448,1,DEM0007,Živě narození,4355,43,560278,2021,2021-01-01,2021-12-31,Mutěnice
967555456,1,DEM0007,Živě narození,4355,43,560308,2021,2021-01-01,2021-12-31,Bublava
967556379,7,DEM0007,Živě narození,4355,43,563439,2021,2021-01-01,2021-12-31,Vilémov
967556388,3,DEM0007,Živě narození,4355,43,563455,2021,2021-01-01,2021-12-31,Nová Ves u Mladé Vožice
967557708,19,DEM0007,Živě narození,4355,43,567752,2021,2021-01-01,2021-12-31,Novosedlice
967561166,11,DEM0007,Živě narození,4355,43,579785,2021,2021-01-01,2021-12-31,Velké Svatoňovice
967558085,1,DEM0007,Živě narození,4355,43,569071,2021,2021-01-01,2021-12-31,Malčín
967559356,6,DEM0007,Živě narození,4355,43,573167,2021,2021-01-01,2021-12-31,Markvartice
967559383,2,DEM0007,Živě narození,4355,43,573256,2021,2021-01-01,2021-12-31,Šárovcova Lhota
967560675,0,DEM0007,Živě narození,4355,43,578240,2021,2021-01-01,2021-12-31,Hamry
967561918,12,DEM0007,Živě narození,4355,43,582948,2021,2021-01-01,2021-12-31,Deblín
967561956,3,DEM0007,Živě narození,4355,43,583090,2021,2021-01-01,2021-12-31,Hvozdec
967563210,4,DEM0007,Živě narození,4355,43,587508,2021,2021-01-01,2021-12-31,Měšín
967563225,3,DEM0007,Živě narození,4355,43,587559,2021,2021-01-01,2021-12-31,Mysletice
967564141,47,DEM0007,Živě narození,4355,43,590789,2021,2021-01-01,2021-12-31,Jemnice
967564158,1,DEM0007,Živě narození,4355,43,590835,2021,2021-01-01,2021-12-31,Klučov
967564163,1,DEM0007,Živě narození,4355,43,590851,2021,2021-01-01,2021-12-31,Kojatice
967565455,7,DEM0007,Živě narození,4355,43,595756,2021,2021-01-01,2021-12-31,Jámy
967562774,1,DEM0007,Živě narození,4355,43,586056,2021,2021-01-01,2021-12-31,Blatnička
967563783,3,DEM0007,Živě narození,4355,43,589535,2021,2021-01-01,2021-12-31,Hrdibořice
967568418,21,DEM0007,Živě narození,4355,43,516619,2021,2021-01-01,2021-12-31,Osek nad Bečvou
967493885,8,DEM0007,Živě narození,4355,43,569691,2021,2021-01-01,2021-12-31,Věž
967500709,5,DEM0007,Živě narození,4355,43,593931,2021,2021-01-01,2021-12-31,Dobřínsko
967497745,14,DEM0007,Živě narození,4355,43,583430,2021,2021-01-01,2021-12-31,Moravské Knínice
967497757,3,DEM0007,Živě narození,4355,43,583472,2021,2021-01-01,2021-12-31,Němčičky
967504156,8,DEM0007,Živě narození,4355,43,517101,2021,2021-01-01,2021-12-31,Potštát
967501032,1,DEM0007,Živě narození,4355,43,595063,2021,2021-01-01,2021-12-31,Vevčice
967501056,2,DEM0007,Živě narození,4355,43,595152,2021,2021-01-01,2021-12-31,Zálesí
967502323,15157,DEM0007,Živě narození,4355,100,3018,2021,2021-01-01,2021-12-31,Hlavní město Praha
967502344,826,DEM0007,Živě narození,4355,101,40207,2021,2021-01-01,2021-12-31,Kutná Hora
967502351,1415,DEM0007,Živě narození,4355,101,40223,2021,2021-01-01,2021-12-31,Mladá Boleslav
967502358,2149,DEM0007,Živě narození,4355,101,40240,2021,2021-01-01,2021-12-31,Praha-východ
967503667,2,DEM0007,Živě narození,4355,43,508004,2021,2021-01-01,2021-12-31,Roseč
967505036,2,DEM0007,Živě narození,4355,43,531928,2021,2021-01-01,2021-12-31,Hostín u Vojkovic
967501864,9,DEM0007,Živě narození,4355,43,598445,2021,2021-01-01,2021-12-31,Morávka
967506227,2,DEM0007,Živě narození,4355,43,535524,2021,2021-01-01,2021-12-31,Hosty
967506240,12,DEM0007,Živě narození,4355,43,535583,2021,2021-01-01,2021-12-31,Březno
967506259,8,DEM0007,Živě narození,4355,43,535630,2021,2021-01-01,2021-12-31,Čistá
967507193,16,DEM0007,Živě narození,4355,43,538591,2021,2021-01-01,2021-12-31,Dolní Rychnov
967508459,5,DEM0007,Živě narození,4355,43,542610,2021,2021-01-01,2021-12-31,Zbečno
967505486,3,DEM0007,Živě narození,4355,43,533319,2021,2021-01-01,2021-12-31,Malá Víska
967505491,9,DEM0007,Živě narození,4355,43,533327,2021,2021-01-01,2021-12-31,Horní Kruty
967505799,1,DEM0007,Živě narození,4355,43,534226,2021,2021-01-01,2021-12-31,Nepoměřice
967506790,5,DEM0007,Živě narození,4355,43,537233,2021,2021-01-01,2021-12-31,Chrást
967506807,9,DEM0007,Živě narození,4355,43,537284,2021,2021-01-01,2021-12-31,Lesnice
967509121,0,DEM0007,Živě narození,4355,43,546399,2021,2021-01-01,2021-12-31,Míšov
967509140,1,DEM0007,Živě narození,4355,43,546437,2021,2021-01-01,2021-12-31,Volevčice
967511450,6,DEM0007,Živě narození,4355,43,554359,2021,2021-01-01,2021-12-31,Trhanov
967512883,33,DEM0007,Živě narození,4355,43,561495,2021,2021-01-01,2021-12-31,Doksy
967509694,0,DEM0007,Živě narození,4355,43,548596,2021,2021-01-01,2021-12-31,Heřmanice
967509998,10,DEM0007,Živě narození,4355,43,549452,2021,2021-01-01,2021-12-31,Chyšky
967511005,3,DEM0007,Živě narození,4355,43,552861,2021,2021-01-01,2021-12-31,Pojbuky
967511013,5,DEM0007,Živě narození,4355,43,552895,2021,2021-01-01,2021-12-31,Přehořov
967515263,6,DEM0007,Živě narození,4355,43,569348,2021,2021-01-01,2021-12-31,Příseka
967515267,13,DEM0007,Živě narození,4355,43,569356,2021,2021-01-01,2021-12-31,Česká Ves
967515277,2,DEM0007,Živě narození,4355,43,569381,2021,2021-01-01,2021-12-31,Mírov
967515287,1,DEM0007,Živě narození,4355,43,569411,2021,2021-01-01,2021-12-31,Rybníček
967515295,24,DEM0007,Živě narození,4355,43,569445,2021,2021-01-01,2021-12-31,Vikýřovice
967516576,2,DEM0007,Živě narození,4355,43,573523,2021,2021-01-01,2021-12-31,Staré Smrkovice
967516582,7,DEM0007,Živě narození,4355,43,573540,2021,2021-01-01,2021-12-31,Střevač
967513566,0,DEM0007,Živě narození,4355,43,563625,2021,2021-01-01,2021-12-31,Haškovcova Lhota
967513583,2,DEM0007,Živě narození,4355,43,563650,2021,2021-01-01,2021-12-31,Dlouhá Lhota
967513585,2,DEM0007,Živě narození,4355,43,563668,2021,2021-01-01,2021-12-31,Kořenov
967517107,4,DEM0007,Živě narození,4355,43,575569,2021,2021-01-01,2021-12-31,Rohoznice
967517113,16,DEM0007,Živě narození,4355,43,575593,2021,2021-01-01,2021-12-31,Rybitví
967517134,6,DEM0007,Živě narození,4355,43,575658,2021,2021-01-01,2021-12-31,Slepotice
967517141,3,DEM0007,Živě narození,4355,43,575666,2021,2021-01-01,2021-12-31,Sopřeč
967517155,20,DEM0007,Živě narození,4355,43,575739,2021,2021-01-01,2021-12-31,Starý Mateřov
967520579,1,DEM0007,Živě narození,4355,43,588245,2021,2021-01-01,2021-12-31,Zdeňkov
967520587,2,DEM0007,Živě narození,4355,43,588261,2021,2021-01-01,2021-12-31,Zvolenovice
967517752,1,DEM0007,Živě narození,4355,43,578053,2021,2021-01-01,2021-12-31,Horky
967517765,1,DEM0007,Živě narození,4355,43,578100,2021,2021-01-01,2021-12-31,Chotěnov
967519062,4,DEM0007,Živě narození,4355,43,583022,2021,2021-01-01,2021-12-31,Hlína
967519075,6,DEM0007,Živě narození,4355,43,583111,2021,2021-01-01,2021-12-31,Chudčice
967520051,7,DEM0007,Živě narození,4355,43,586544,2021,2021-01-01,2021-12-31,Skoronice
967524265,250,DEM0007,Živě narození,4355,65,3110,2021,2021-01-01,2021-12-31,Soběslav
967521634,3,DEM0007,Živě narození,4355,43,592285,2021,2021-01-01,2021-12-31,Korytná
967521637,9,DEM0007,Živě narození,4355,43,592293,2021,2021-01-01,2021-12-31,Kostelany nad Moravou
967522613,1,DEM0007,Živě narození,4355,43,595683,2021,2021-01-01,2021-12-31,Horní Rožínka
967523855,540,DEM0007,Živě narození,4355,101,40321,2021,2021-01-01,2021-12-31,Prachatice
967523873,1988,DEM0007,Živě narození,4355,101,40371,2021,2021-01-01,2021-12-31,Plzeň-město
967524846,515,DEM0007,Živě narození,4355,65,8115,2021,2021-01-01,2021-12-31,Nový Jičín
967525145,4,DEM0007,Živě narození,4355,43,506770,2021,2021-01-01,2021-12-31,Seloutky
967525167,16,DEM0007,Živě narození,4355,43,507334,2021,2021-01-01,2021-12-31,Chuchelná
967525171,17,DEM0007,Živě narození,4355,43,507377,2021,2021-01-01,2021-12-31,Jakartovice
967522157,4,DEM0007,Živě narození,4355,43,594121,2021,2021-01-01,2021-12-31,Hostim
967528611,4,DEM0007,Živě narození,4355,43,538396,2021,2021-01-01,2021-12-31,Šabina
967528618,18,DEM0007,Živě narození,4355,43,538426,2021,2021-01-01,2021-12-31,Kunice
967528629,5,DEM0007,Živě narození,4355,43,538469,2021,2021-01-01,2021-12-31,Máslovice
967528641,32,DEM0007,Živě narození,4355,43,538493,2021,2021-01-01,2021-12-31,Mnichovice
967528663,79,DEM0007,Živě narození,4355,43,538574,2021,2021-01-01,2021-12-31,Odolena Voda
967528103,4,DEM0007,Živě narození,4355,43,536661,2021,2021-01-01,2021-12-31,Sojovice
967528108,0,DEM0007,Živě narození,4355,43,536679,2021,2021-01-01,2021-12-31,Třešovice
967528112,8,DEM0007,Živě narození,4355,43,536687,2021,2021-01-01,2021-12-31,Klopina
967528125,1,DEM0007,Živě narození,4355,43,536725,2021,2021-01-01,2021-12-31,Němětice
967528132,6,DEM0007,Živě narození,4355,43,536784,2021,2021-01-01,2021-12-31,Strunkovice nad Volyňkou
967528142,3,DEM0007,Živě narození,4355,43,536822,2021,2021-01-01,2021-12-31,Lom
967529121,0,DEM0007,Živě narození,4355,43,540200,2021,2021-01-01,2021-12-31,Kozlovice
967533424,2,DEM0007,Živě narození,4355,43,557773,2021,2021-01-01,2021-12-31,Chlum
967530721,5,DEM0007,Živě narození,4355,43,546925,2021,2021-01-01,2021-12-31,Stebno
967530729,25,DEM0007,Živě narození,4355,43,546941,2021,2021-01-01,2021-12-31,Dobšice
967531639,5,DEM0007,Živě narození,4355,43,550141,2021,2021-01-01,2021-12-31,Medlovice
967532942,21,DEM0007,Živě narození,4355,43,554740,2021,2021-01-01,2021-12-31,Plesná
967532958,9,DEM0007,Živě narození,4355,43,554812,2021,2021-01-01,2021-12-31,Skalná
967530256,2,DEM0007,Živě narození,4355,43,545180,2021,2021-01-01,2021-12-31,Slavíkovice
967530258,21,DEM0007,Živě narození,4355,43,545198,2021,2021-01-01,2021-12-31,Vidče
967530266,36,DEM0007,Živě narození,4355,43,545228,2021,2021-01-01,2021-12-31,Včelná
967533585,11,DEM0007,Živě narození,4355,43,558630,2021,2021-01-01,2021-12-31,Žinkovy
967533594,7,DEM0007,Živě narození,4355,43,558672,2021,2021-01-01,2021-12-31,Blatnice
967534903,4,DEM0007,Živě narození,4355,43,563412,2021,2021-01-01,2021-12-31,Veliká Ves
967534919,6,DEM0007,Živě narození,4355,43,563463,2021,2021-01-01,2021-12-31,Vrskmaň
967535899,1,DEM0007,Živě narození,4355,43,566641,2021,2021-01-01,2021-12-31,Hlohovčice
967537057,5,DEM0007,Živě narození,4355,43,570966,2021,2021-01-01,2021-12-31,Střezetice
967537066,2,DEM0007,Živě narození,4355,43,570991,2021,2021-01-01,2021-12-31,Ctiměřice
967537091,2,DEM0007,Živě narození,4355,43,571059,2021,2021-01-01,2021-12-31,Třesovice
967537094,1,DEM0007,Živě narození,4355,43,571075,2021,2021-01-01,2021-12-31,Kluky
967535479,1,DEM0007,Živě narození,4355,43,565288,2021,2021-01-01,2021-12-31,Karlova Ves
967539702,9,DEM0007,Živě narození,4355,43,580279,2021,2021-01-01,2021-12-31,Horní Čermná
967539726,0,DEM0007,Živě narození,4355,43,580406,2021,2021-01-01,2021-12-31,Javorník
967539731,3,DEM0007,Živě narození,4355,43,580414,2021,2021-01-01,2021-12-31,Jehnědí
967539735,13,DEM0007,Živě narození,4355,43,580431,2021,2021-01-01,2021-12-31,Klášterec nad Orlicí
967539742,2,DEM0007,Živě narození,4355,43,580490,2021,2021-01-01,2021-12-31,Krasíkov
967538057,1,DEM0007,Živě narození,4355,43,574147,2021,2021-01-01,2021-12-31,Jestřebí
967539303,3,DEM0007,Živě narození,4355,43,578819,2021,2021-01-01,2021-12-31,Strakov
967539311,2,DEM0007,Živě narození,4355,43,578843,2021,2021-01-01,2021-12-31,Svojanov
967539326,6,DEM0007,Živě narození,4355,43,578886,2021,2021-01-01,2021-12-31,Trpín
967539332,5,DEM0007,Živě narození,4355,43,578894,2021,2021-01-01,2021-12-31,Trstěnice
967539354,5,DEM0007,Živě narození,4355,43,578967,2021,2021-01-01,2021-12-31,Vítějeves
967542646,81,DEM0007,Živě narození,4355,43,591181,2021,2021-01-01,2021-12-31,Moravské Budějovice
967542650,8,DEM0007,Živě narození,4355,43,591190,2021,2021-01-01,2021-12-31,Myslibořice
967543938,0,DEM0007,Živě narození,4355,43,595705,2021,2021-01-01,2021-12-31,Chlum-Korouhvice
967543957,3,DEM0007,Živě narození,4355,43,595811,2021,2021-01-01,2021-12-31,Kadolec
967545248,7886,DEM0007,Živě narození,4355,100,3069,2021,2021-01-01,2021-12-31,Ústecký kraj
967545629,463,DEM0007,Živě narození,4355,65,3211,2021,2021-01-01,2021-12-31,Rokycany
967542221,3,DEM0007,Živě narození,4355,43,589683,2021,2021-01-01,2021-12-31,Lešany
967543470,16,DEM0007,Živě narození,4355,43,594199,2021,2021-01-01,2021-12-31,Jaroslavice
967543471,9,DEM0007,Živě narození,4355,43,594202,2021,2021-01-01,2021-12-31,Jevišovice
967543479,3,DEM0007,Živě narození,4355,43,594229,2021,2021-01-01,2021-12-31,Jiřice u Miroslavi
967543518,7,DEM0007,Živě narození,4355,43,594334,2021,2021-01-01,2021-12-31,Lechovice
967544479,14,DEM0007,Živě narození,4355,43,597716,2021,2021-01-01,2021-12-31,Osoblaha
967544483,2,DEM0007,Živě narození,4355,43,597724,2021,2021-01-01,2021-12-31,Razová
967548757,3,DEM0007,Živě narození,4355,43,534251,2021,2021-01-01,2021-12-31,Okřesaneč
967548775,3,DEM0007,Živě narození,4355,43,534293,2021,2021-01-01,2021-12-31,Soběšín
967546052,159,DEM0007,Živě narození,4355,65,7211,2021,2021-01-01,2021-12-31,Vizovice
967546078,180,DEM0007,Živě narození,4355,65,8105,2021,2021-01-01,2021-12-31,Frenštát pod Radhoštěm
967547386,2,DEM0007,Živě narození,4355,43,530174,2021,2021-01-01,2021-12-31,Miřetice
967548300,1,DEM0007,Živě narození,4355,43,532843,2021,2021-01-01,2021-12-31,Dunice
967548320,2,DEM0007,Živě narození,4355,43,532894,2021,2021-01-01,2021-12-31,Bušín
967548322,8,DEM0007,Živě narození,4355,43,532908,2021,2021-01-01,2021-12-31,Svinařov
967548335,2,DEM0007,Živě narození,4355,43,532941,2021,2021-01-01,2021-12-31,Řimovice
967548338,7,DEM0007,Živě narození,4355,43,532959,2021,2021-01-01,2021-12-31,Třebichovice
967550739,2,DEM0007,Živě narození,4355,43,540528,2021,2021-01-01,2021-12-31,Únětice
967551722,18,DEM0007,Živě narození,4355,43,545074,2021,2021-01-01,2021-12-31,Staré Hodějovice
967552022,5,DEM0007,Živě narození,4355,43,546101,2021,2021-01-01,2021-12-31,Číměř
967552037,2,DEM0007,Živě narození,4355,43,546160,2021,2021-01-01,2021-12-31,Nezabylice
967551273,2,DEM0007,Živě narození,4355,43,542237,2021,2021-01-01,2021-12-31,Pochvalov
967551276,3,DEM0007,Živě narození,4355,43,542270,2021,2021-01-01,2021-12-31,Pšovlky
967552596,0,DEM0007,Živě narození,4355,43,548243,2021,2021-01-01,2021-12-31,Horní Paseka
967556880,8,DEM0007,Živě narození,4355,43,564893,2021,2021-01-01,2021-12-31,Hrobce
967556883,16,DEM0007,Živě narození,4355,43,564915,2021,2021-01-01,2021-12-31,Herink
967553860,3,DEM0007,Živě narození,4355,43,552500,2021,2021-01-01,2021-12-31,Pazderna
967554174,1,DEM0007,Živě narození,4355,43,553514,2021,2021-01-01,2021-12-31,Čermná
967555186,2,DEM0007,Živě narození,4355,43,559024,2021,2021-01-01,2021-12-31,Kopidlo
967555198,15,DEM0007,Živě narození,4355,43,559067,2021,2021-01-01,2021-12-31,Kožlany
967556425,2,DEM0007,Živě narození,4355,43,563544,2021,2021-01-01,2021-12-31,Libějice
967557415,0,DEM0007,Živě narození,4355,43,566594,2021,2021-01-01,2021-12-31,Újezd nade Mží
967557418,0,DEM0007,Živě narození,4355,43,566608,2021,2021-01-01,2021-12-31,Podbořanský Rohozec
967557421,60,DEM0007,Živě narození,4355,43,566616,2021,2021-01-01,2021-12-31,Podbořany
967554700,3,DEM0007,Živě narození,4355,43,555703,2021,2021-01-01,2021-12-31,Velichov
967554716,10,DEM0007,Živě narození,4355,43,555797,2021,2021-01-01,2021-12-31,Běšiny
967554745,14,DEM0007,Živě narození,4355,43,556301,2021,2021-01-01,2021-12-31,Hrádek
967558107,1,DEM0007,Živě narození,4355,43,569143,2021,2021-01-01,2021-12-31,Křenovice
967558113,3,DEM0007,Živě narození,4355,43,569160,2021,2021-01-01,2021-12-31,Nová Ves u Chotěboře
967559090,10,DEM0007,Živě narození,4355,43,572349,2021,2021-01-01,2021-12-31,Svratouch
967559096,9,DEM0007,Živě narození,4355,43,572357,2021,2021-01-01,2021-12-31,Desná
967559112,35,DEM0007,Živě narození,4355,43,572411,2021,2021-01-01,2021-12-31,Třemošnice
967560379,6,DEM0007,Živě narození,4355,43,577073,2021,2021-01-01,2021-12-31,Háje nad Jizerou
